Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
Decision_tree,social,Under,1,0.76,0.16,0.90,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.16,0.91,0.27,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.78,0.99,0.77,0.87,0.81,0.78,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.78,0.16,0.84,0.27,0.81,0.78,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.86,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.91,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.84,0.99,0.84,0.91,0.81,0.84,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.84,0.21,0.78,0.33,0.81,0.84,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.91,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.8,0.99,0.79,0.88,0.83,0.8,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.8,0.18,0.87,0.30,0.83,0.8,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.91,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.75,0.16,0.92,0.27,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.91,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.75,0.16,0.91,0.27,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.91,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.8,0.99,0.80,0.88,0.82,0.8,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.8,0.18,0.83,0.30,0.82,0.8,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.91,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.73,0.99,0.72,0.84,0.82,0.73,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.73,0.15,0.92,0.26,0.82,0.73,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.91,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.79,0.99,0.79,0.88,0.83,0.79,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.79,0.18,0.87,0.29,0.83,0.79,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.91,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.82,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.76,0.16,0.90,0.27,0.82,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.91,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.79,0.99,0.79,0.88,0.82,0.79,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.79,0.17,0.85,0.29,0.82,0.79,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 10, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.15,0.90,0.26,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.75,0.15,0.89,0.26,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.75,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.16,0.90,0.27,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.72,0.99,0.71,0.83,0.82,0.72,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.72,0.14,0.92,0.25,0.82,0.72,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.15,0.90,0.26,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.75,0.15,0.91,0.26,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.75,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.16,0.90,0.27,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.81,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.75,0.15,0.89,0.26,0.81,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.15,0.90,0.26,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.7,1.00,0.69,0.82,0.81,0.7,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.7,0.14,0.94,0.24,0.81,0.7,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.82,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.90,0.27,0.82,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.75,0.16,0.91,0.27,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.16,0.91,0.27,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.79,0.99,0.79,0.88,0.83,0.79,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.79,0.18,0.86,0.29,0.83,0.79,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.86,0.82,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.90,0.27,0.82,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.78,0.99,0.77,0.87,0.83,0.78,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.78,0.17,0.88,0.29,0.83,0.78,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.16,0.90,0.27,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.74,0.99,0.73,0.84,0.8,0.74,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.74,0.15,0.87,0.25,0.8,0.74,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.90,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.75,0.16,0.90,0.27,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.16,0.90,0.27,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.77,0.99,0.76,0.86,0.82,0.77,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.77,0.16,0.89,0.27,0.82,0.77,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.90,0.27,0.83,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.8,0.99,0.79,0.88,0.82,0.8,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.8,0.18,0.85,0.29,0.82,0.8,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.16,0.91,0.27,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.75,0.15,0.89,0.26,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.82,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.76,0.16,0.90,0.27,0.82,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.75,0.16,0.90,0.26,0.82,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.75,0.99,0.74,0.85,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,1,0.75,0.16,0.91,0.27,0.83,0.75,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,social,Under,0,0.8,0.99,0.79,0.88,0.83,0.8,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,1,0.8,0.18,0.87,0.30,0.83,0.8,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,social,Under,0,0.76,0.99,0.75,0.85,0.82,0.76,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 2, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'best')"
